steering_angle,speed
0.0207,2.7778
0.02,2.7778
0.0204,2.5278
0.0245,2.2778
0.0341,2.0278
0.0487,1.7778
0.067,1.5278
0.0875,1.2778
0.1092,1.0278
0.1312,0.7778
0.1531,0.5278
0.1748,0.2778
0.1962,0.0278
0.05,0.05
0.1,0.1
0.15,0.15
0.2,0.2503
0.25,0.2503
0.3,0.251
0.35,0.2759
0.4,0.2841
0.4078,0.3813
0.3926,0.463
0.3741,0.532
0.3534,0.5774
0.3317,0.677
0.3097,0.677
0.2878,0.7178
0.2662,0.7534
0.2449,0.7852
0.2237,0.8166
0.2028,0.8444
0.1818,0.8666
0.1609,0.8856
0.14,0.9066
0.1191,0.9261
0.0982,0.9474
0.0773,0.977
0.0564,1.0178
0.0354,1.0729
0.0145,1.1043
-0.0065,1.1785
-0.0274,1.2232
-0.0484,1.2663
-0.0693,1.3002
-0.0903,1.3351
-0.1112,1.3629
-0.1322,1.3938
-0.1531,1.424
-0.174,1.4475
-0.195,1.4702
-0.2159,1.4941
-0.2369,1.5171
-0.2578,1.5335
-0.2788,1.5526
-0.2997,1.5706
-0.3206,1.5891
-0.3416,1.6109
-0.3625,1.6377
-0.3835,1.6719
-0.4044,1.6956
-0.4254,1.7441
-0.4463,1.7805
-0.4673,1.8146
-0.4882,1.8378
-0.5091,1.8635
-0.5288,1.8851
-0.544,1.9077
-0.5525,1.9315
-0.5532,1.9493
-0.5477,1.9814
-0.5389,1.9814
-0.5296,1.9967
-0.5217,2.0098
-0.5162,2.0268
-0.5127,2.0478
-0.5103,2.0655
-0.508,2.0992
-0.5047,2.1276
-0.5004,2.1564
-0.4963,2.1783
-0.4938,2.2105
-0.4928,2.2309
-0.4934,2.2531
-0.4955,2.271
-0.4986,2.2891
-0.5021,2.3084
-0.5058,2.3245
-0.5095,2.3404
-0.5124,2.3558
-0.5145,2.3675
-0.5162,2.3791
-0.5179,2.3936
-0.5195,2.4034
-0.5204,2.4165
-0.5209,2.424
-0.5211,2.437
-0.5213,2.4468
-0.5214,2.4608
-0.5214,2.4767
-0.5215,2.4897
-0.5213,2.512
-0.5203,2.526
-0.5188,2.5419
-0.5169,2.5535
-0.5146,2.5662
-0.5119,2.5775
-0.5089,2.5861
-0.5048,2.5983
-0.4998,2.6084
-0.4977,2.6145
-0.5,2.6209
-0.5042,2.6303
-0.5078,2.6358
-0.5092,2.6435
-0.5075,2.6473
-0.5027,2.6552
-0.4964,2.6591
-0.4905,2.6648
-0.4862,2.6703
-0.4824,2.6765
-0.477,2.684
-0.4686,2.6907
-0.457,2.6981
-0.4435,2.7038
-0.4304,2.711
-0.4193,2.7157
-0.4109,2.7207
-0.4046,2.726
-0.4001,2.7296
-0.3972,2.7335
-0.3948,2.7369
-0.3929,2.7403
-0.391,2.7432
-0.3885,2.7459
-0.3848,2.7485
-0.3799,2.7511
-0.3743,2.7531
-0.369,2.7552
-0.365,2.7568
-0.3625,2.7587
-0.3596,2.7608
-0.3542,2.7628
-0.3453,2.7651
-0.3333,2.7668
-0.3194,2.7691
-0.3049,2.7705
-0.2907,2.7719
-0.2776,2.7731
-0.2667,2.774
-0.2582,2.7748
-0.2518,2.7753
-0.2473,2.7758
-0.2442,2.7762
-0.2414,2.7765
-0.2377,2.7768
-0.2324,2.7771
-0.2261,2.7772
-0.2196,2.7774
-0.214,2.7775
-0.2089,2.7775
-0.2034,2.7776
-0.1965,2.7777
-0.1873,2.7777
-0.1761,2.7777
-0.1641,2.7778
-0.1527,2.7778
-0.1424,2.7778
-0.1337,2.7778
-0.1263,2.7778
-0.1204,2.7778
-0.1154,2.7778
-0.1109,2.7778
-0.1069,2.7778
-0.1037,2.7778
-0.1009,2.7778
-0.098,2.7778
-0.095,2.7778
-0.0918,2.7778
-0.0886,2.7778
-0.0854,2.7778
-0.0821,2.7778
-0.0786,2.7778
-0.0744,2.7778
-0.0695,2.7778
-0.0641,2.7778
-0.058,2.7778
-0.0512,2.7778
-0.0446,2.7778
-0.0392,2.7778
-0.0353,2.7778
-0.0332,2.7778
-0.0336,2.7778
-0.0355,2.7778
-0.0373,2.7778
-0.0379,2.7778
-0.0372,2.7778
-0.0351,2.7778
-0.0319,2.7778
-0.0283,2.7778
-0.0247,2.7778
-0.0216,2.7778
-0.0191,2.7778
-0.017,2.7778
-0.015,2.7778
-0.0134,2.7778
-0.0121,2.7778
-0.0101,2.7778
-0.0073,2.7778
-0.0042,2.7778
-0.0012,2.7778
0.0015,2.7778
0.0036,2.7778
0.0049,2.7778
0.0055,2.7778
0.006,2.7778
0.0066,2.7778
0.0072,2.7778
0.0079,2.7778
0.0088,2.7778
0.0097,2.7778
0.0105,2.7778
0.0112,2.7778
0.0119,2.7778
0.0125,2.7778
0.013,2.7778
0.0134,2.7778
0.0138,2.7778
0.0142,2.7778
0.0146,2.7778
0.0152,2.7778
0.0159,2.7778
0.0168,2.7778
0.0174,2.7778
0.0179,2.7778
0.0182,2.7778
0.0182,2.7778
0.0179,2.7778
0.0174,2.7778
0.017,2.7778
0.0165,2.7778
0.016,2.7778
0.0155,2.7778
0.0152,2.7778
0.0149,2.7778
0.0143,2.7778
0.0138,2.7778
0.0133,2.7778
0.0128,2.7778
0.0122,2.7778
0.0117,2.7778
0.0114,2.7778
0.011,2.7778
0.0106,2.7778
0.0103,2.7778
0.0102,2.7778
0.0102,2.7778
0.0102,2.7778
0.0103,2.7778
0.0105,2.7778
0.0106,2.7778
0.0106,2.7778
0.0105,2.7778
0.0104,2.7778
0.0103,2.7778
0.0101,2.7778
0.01,2.7778
0.0101,2.7778
0.01,2.7778
0.0098,2.7778
0.0096,2.7778
0.0096,2.7778
0.0097,2.7778
0.0099,2.7778
0.01,2.7778
0.0102,2.7778
0.0103,2.7778
0.0102,2.7778
0.0105,2.7778
0.0113,2.7778
0.0127,2.7778
0.0145,2.7778
0.0168,2.7778
0.0198,2.7778
0.0232,2.7778
0.0271,2.7778
0.0313,2.7778
0.0313,2.7778
0.0381,2.7778
0.0406,2.7778
0.0427,2.7778
0.0444,2.7778
0.0459,2.7778
0.0474,2.7778
0.0492,2.7778
0.0516,2.7778
0.0544,2.7778
0.0574,2.7778
0.0609,2.7778
0.0659,2.7778
0.0728,2.7778
0.0809,2.7778
0.0894,2.7778
0.099,2.7778
0.1101,2.7778
0.1215,2.7778
0.1317,2.7778
0.1402,2.7778
0.1469,2.7778
0.1525,2.7778
0.1573,2.7778
0.1621,2.7778
0.1671,2.7778
0.1723,2.7778
0.1775,2.7778
0.1829,2.7778
0.1883,2.7778
0.1936,2.7778
0.1989,2.7778
0.204,2.7778
0.2088,2.7778
0.2136,2.7778
0.2191,2.7778
0.2256,2.7778
0.2337,2.7778
0.2431,2.7778
0.2625,2.7778
0.2723,2.7778
0.2828,2.7778
0.293,2.7778
0.3017,2.7778
0.309,2.7778
0.3153,2.7778
0.3209,2.7778
0.3259,2.7778
0.331,2.7778
0.3362,2.7778
0.3414,2.7778
0.3468,2.7778
0.3525,2.7778
0.3581,2.7778
0.3635,2.7778
0.3691,2.7778
0.3752,2.7778
0.3818,2.7778
0.389,2.7778
0.397,2.7778
0.4062,2.7778
0.4157,2.7778
0.4228,2.7778
0.4276,2.7778
0.4317,2.7778
0.4359,2.7778
0.4409,2.7778
0.4468,2.7778
0.4534,2.7778
0.4602,2.7778
0.4665,2.7778
0.4723,2.7778
0.4778,2.7778
0.4827,2.7778
0.487,2.7778
0.4908,2.7778
0.4943,2.7778
0.4976,2.7778
0.501,2.7778
0.5052,2.7778
0.5099,2.7778
0.515,2.7778
0.5203,2.7778
0.5246,2.7778
0.5273,2.7778
0.5283,2.7778
0.5287,2.7778
0.5291,2.7778
0.5296,2.7778
0.5298,2.7778
0.5295,2.7778
0.5286,2.7778
0.5267,2.7778
0.523,2.7778
0.5182,2.7778
0.5142,2.7778
0.512,2.7778
0.5107,2.7778
0.5069,2.7778
0.5031,2.7778
0.4978,2.7778
0.4927,2.7778
0.488,2.7778
0.4819,2.7778
0.4713,2.7778
0.4543,2.7778
0.432,2.7778
0.4073,2.7778
0.3841,2.7778
0.366,2.7778
0.3537,2.7778
0.345,2.7778
0.3377,2.7778
0.3306,2.7778
0.3245,2.7778
0.3199,2.7778
0.3157,2.7778
0.3108,2.7778
0.3052,2.7778
0.2984,2.7778
0.2903,2.7778
0.2814,2.7778
0.2725,2.7778
0.2636,2.7778
0.2548,2.7778
0.2463,2.7778
0.2382,2.7778
0.2296,2.7778
0.219,2.7778
0.2056,2.7778
0.191,2.7778
0.1765,2.7778
0.1631,2.7778
0.1516,2.7778
0.1423,2.7778
0.135,2.7778
0.1289,2.7778
0.1231,2.7777
0.1174,2.7777
0.1115,2.7774
0.105,2.7772
0.0984,2.7767
0.0922,2.7764
0.0866,2.7759
0.0814,2.7755
0.0766,2.7748
0.0722,2.7742
0.0677,2.7734
0.062,2.7725
0.0544,2.7712
0.0448,2.7699
0.0335,2.7686
0.0214,2.7671
0.0093,2.7656
-0.0024,2.7642
-0.013,2.7626
-0.0221,2.7613
-0.0298,2.7599
-0.036,2.7586
-0.042,2.7573
-0.0496,2.7559
-0.0585,2.7547
-0.0683,2.7532
-0.0786,2.7519
-0.089,2.7507
-0.0991,2.7496
-0.1089,2.7484
-0.1176,2.7474
-0.1251,2.7463
-0.1328,2.7452
-0.1423,2.7437
-0.1545,2.7423
-0.1696,2.7412
-0.1873,2.7407
-0.2065,2.74
-0.2257,2.7398
-0.2429,2.7394
-0.257,2.7392
-0.2688,2.7391
-0.2791,2.739
-0.2887,2.7389
-0.2984,2.739
-0.3092,2.739
-0.3205,2.739
-0.3317,2.739
-0.3427,2.7391
-0.354,2.7392
-0.3651,2.7393
-0.3751,2.7394
-0.3857,2.7394
-0.3983,2.7395
-0.4128,2.7395
-0.429,2.7395
-0.4466,2.7396
-0.4642,2.7396
-0.4817,2.7396
-0.4991,2.7396
-0.515,2.7396
-0.5278,2.7396
-0.538,2.7396
-0.5471,2.7396
-0.5554,2.7396
-0.5625,2.7396
-0.5689,2.7395
-0.575,2.7395
-0.5811,2.7395
-0.5875,2.7395
-0.594,2.7395
-0.6,2.7395
-0.6061,2.7395
-0.6123,2.7394
-0.6173,2.7394
-0.6207,2.7394
-0.6226,2.7395
-0.6223,2.7395
-0.6196,2.7395
-0.6163,2.7395
-0.615,2.7394
-0.6157,2.7394
-0.6175,2.7393
-0.6198,2.7392
-0.6207,2.7391
-0.6194,2.739
-0.6174,2.7388
-0.6157,2.7387
-0.6133,2.7386
-0.6087,2.7384
-0.6014,2.7384
-0.5925,2.7383
-0.5825,2.7382
-0.5726,2.738
-0.5652,2.738
-0.5614,2.7378
-0.5592,2.7378
-0.5564,2.7377
-0.5521,2.7378
-0.546,2.7378
-0.5378,2.738
-0.5277,2.7382
-0.5167,2.7391
-0.504,2.7398
-0.4888,2.7413
-0.471,2.7421
-0.4515,2.7437
-0.4316,2.7448
-0.4142,2.7464
-0.4014,2.7475
-0.393,2.749
-0.3866,2.7501
-0.3802,2.7515
-0.3735,2.7527
-0.367,2.7541
-0.3609,2.7553
-0.3547,2.7563
-0.3477,2.7575
-0.3388,2.7585
-0.3281,2.7596
-0.3166,2.7608
-0.3053,2.7617
-0.2936,2.7633
-0.2804,2.7643
-0.265,2.765
-0.2476,2.7668
-0.2286,2.7678
-0.2096,2.769
-0.1925,2.7696
-0.1777,2.7706
-0.1654,2.7712
-0.1551,2.772
-0.1459,2.7726
-0.1381,2.7733
-0.1319,2.7738
-0.1265,2.7744
-0.1208,2.7749
-0.1149,2.7753
-0.1088,2.7757
-0.1016,2.7761
-0.0927,2.7764
-0.0828,2.7767
-0.0724,2.7769
-0.0609,2.7772
-0.0473,2.7773
-0.0322,2.7775
-0.0162,2.7776
0.0004,2.7777
0.0155,2.7777
0.027,2.7777
0.0352,2.7778
0.0417,2.7778
0.0469,2.7778
0.0505,2.7778
0.0526,2.7778
0.0536,2.7778
0.0545,2.7777
0.0559,2.7777
0.0579,2.7775
0.06,2.7774
0.06,2.7774
0.0645,2.7767
0.0663,2.7758
0.0688,2.7749
0.0745,2.7713
0.0762,2.769
0.0772,2.7663
0.0777,2.763
0.0771,2.7601
0.0746,2.7559
0.0705,2.7526
0.0654,2.7478
0.0607,2.7441
0.0577,2.7386
0.0564,2.7344
0.0561,2.7282
0.0566,2.724
0.0577,2.7174
0.0591,2.7125
0.0608,2.706
0.0624,2.6998
0.0624,2.6853
0.0589,2.6762
0.0533,2.6713
0.0485,2.6603
0.0461,2.6502
0.0461,2.6389
0.0484,2.622
0.0528,2.6033
0.0593,2.5856
0.0673,2.5676
0.0754,2.5482
0.0825,2.5281
0.0875,2.5117
0.0901,2.4897
0.0896,2.4747
0.0861,2.4536
0.0803,2.4364
0.0721,2.4192
0.0623,2.3976
0.0524,2.3739
0.0443,2.3556
0.0401,2.3329
0.0416,2.3128
0.0465,2.2877
0.0512,2.2687
0.0538,2.2413
0.0523,2.2046
0.0462,2.1984
0.0372,2.1789
0.0266,2.1531
0.0157,2.1339
0.0057,2.1082
-0.0028,2.0892
-0.0101,2.061
-0.0157,2.0447
-0.0198,2.0191
-0.0237,1.9792
-0.0281,1.9792
-0.0323,1.956
-0.036,1.9302
-0.0398,1.912
-0.0441,1.8839
-0.0492,1.8688
-0.0549,1.8388
-0.0609,1.8109
-0.067,1.7791
-0.0724,1.7318
-0.0769,1.6838
-0.0802,1.6459
-0.0826,1.6036
-0.0839,1.5679
-0.0855,1.5253
-0.0894,1.4915
-0.0967,1.4464
-0.1062,1.4157
-0.1157,1.3737
-0.1229,1.3391
-0.1259,1.3002
-0.1245,1.2585
-0.1203,1.2127
-0.115,1.1778
-0.1091,1.1281
-0.1035,1.0968
-0.0998,1.0495
-0.098,1.0143
-0.0972,0.9619
-0.0966,0.9296
-0.0959,0.8814
-0.0949,0.8456
-0.0934,0.7974
-0.0913,0.7644
-0.0893,0.7183
-0.0875,0.6787
-0.0855,0.6332
-0.0835,0.5964
-0.0819,0.5333
-0.0813,0.4888
-0.0812,0.4352
-0.0814,0.3732
-0.0816,0.4488
-0.0812,0.4994
-0.0801,0.25
-0.0782,0.2561
-0.0749,0.2713
-0.0712,0.2719
-0.0679,0.0219
-0.05,0.05
-0.0528,0.1
-0.0528,0.15
-0.0528,0.25
-0.0528,0.25
-0.0528,0.25
-0.0528,0.25
-0.054,0.3079
-0.059,0.3554
-0.0693,0.4673
-0.0844,0.5033
-0.103,0.6446
-0.1236,0.7011
-0.1453,0.7724
-0.1673,0.811
-0.1892,0.8461
-0.2108,0.8784
-0.2321,0.9508
-0.2533,0.9788
-0.2739,1.0235
-0.2922,1.0489
-0.3056,1.0855
-0.3134,1.1123
-0.3162,1.1529
-0.3155,1.1937
-0.3129,1.2532
-0.3097,1.3078
-0.3062,1.3669
-0.3028,1.4218
-0.2993,1.4768
-0.2957,1.5136
-0.2924,1.5595
-0.2901,1.592
-0.2889,1.629
-0.2883,1.657
-0.2875,1.6919
-0.2859,1.7164
-0.2835,1.7475
-0.2801,1.7697
-0.276,1.7984
-0.2716,1.817
-0.2673,1.8415
-0.2633,1.8607
-0.2592,1.9014
-0.2539,1.9357
-0.2466,1.9773
-0.2371,2.0015
-0.2258,2.0515
-0.2128,2.082
-0.1983,2.1155
-0.1836,2.1408
-0.17,2.1657
-0.1587,2.1876
-0.1496,2.2146
-0.1419,2.2354
-0.1357,2.252
-0.1308,2.2696
-0.1266,2.2923
-0.1227,2.308
-0.1178,2.3283
-0.1114,2.3428
-0.1034,2.3599
-0.094,2.3738
-0.0837,2.3961
-0.0728,2.4108
-0.0617,2.434
-0.0505,2.4494
-0.0386,2.4789
-0.0242,2.4994
-0.007,2.5201
0.0108,2.5361
0.0267,2.5529
0.04,2.5672
0.0512,2.5819
0.0611,2.5954
0.0687,2.606
0.0734,2.6186
0.0758,2.6314
0.0771,2.6405
0.0782,2.6507
0.0804,2.6594
0.0849,2.6682
0.0911,2.6749
0.0972,2.6822
0.1022,2.6892
0.1064,2.697
0.1099,2.7066
0.1122,2.7138
0.1133,2.7214
0.1138,2.7297
0.1147,2.7357
0.1156,2.7422
0.116,2.7471
0.115,2.7512
0.1122,2.7549
0.1078,2.7583
0.1028,2.761
0.0985,2.7634
0.0944,2.7657
0.0901,2.7672
0.0854,2.7688
0.0803,2.7702
0.0752,2.7713
0.0706,2.7723
0.0671,2.7734
0.0648,2.774
0.0632,2.7746
0.0609,2.7751
0.0566,2.7758
0.0496,2.7763
0.04,2.7766
0.0286,2.7771
0.0161,2.7774
0.0028,2.7775
-0.0107,2.7776
-0.023,2.7776
-0.0326,2.7777
-0.0396,2.7777
-0.0454,2.7778
-0.0512,2.7778
-0.0575,2.7778
-0.0647,2.7778
-0.0724,2.7778
-0.0799,2.7778
-0.0869,2.7778
-0.0935,2.7778
-0.101,2.7778
-0.1092,2.7778
-0.1178,2.7778
-0.1273,2.7778
-0.1379,2.7778
-0.1492,2.7778
-0.1619,2.7778
-0.1766,2.7778
-0.1925,2.7778
-0.2084,2.7778
-0.2234,2.7778
-0.2368,2.7778
-0.2484,2.7778
-0.2588,2.7778
-0.2678,2.7778
-0.275,2.7778
-0.2814,2.7778
-0.2872,2.7778
-0.2924,2.7778
-0.2987,2.7778
-0.306,2.7778
-0.3134,2.7778
-0.3207,2.7778
-0.3276,2.7778
-0.3335,2.7778
-0.3384,2.7778
-0.3426,2.7778
-0.3476,2.7778
-0.3538,2.7778
-0.3607,2.7778
-0.3677,2.7778
-0.3735,2.7778
-0.3769,2.7778
-0.3796,2.7778
-0.3827,2.7778
-0.3862,2.7778
-0.3899,2.7778
-0.3939,2.7778
-0.3981,2.7778
-0.4018,2.7778
-0.4045,2.7778
-0.406,2.7778
-0.4066,2.7778
-0.4069,2.7778
-0.4068,2.7778
-0.4066,2.7778
-0.4063,2.7778
-0.406,2.7778
-0.4052,2.7778
-0.4036,2.7778
-0.4011,2.7778
-0.3973,2.7778
-0.3929,2.7778
-0.3888,2.7778
-0.3855,2.7778
-0.3829,2.7778
-0.3814,2.7778
-0.381,2.7778
-0.381,2.7778
-0.3801,2.7778
-0.3775,2.7778
-0.3746,2.7778
-0.3727,2.7778
-0.3715,2.7778
-0.3703,2.7778
-0.3692,2.7778
-0.3679,2.7778
-0.3658,2.7778
-0.3621,2.7778
-0.3564,2.7778
-0.3485,2.7778
-0.3392,2.7778
-0.3302,2.7778
-0.3302,2.7778
-0.3166,2.7778
-0.3118,2.7778
-0.3089,2.7778
-0.3078,2.7778
-0.3073,2.7778
-0.3062,2.7778
-0.304,2.7778
-0.3018,2.7778
-0.2996,2.7778
-0.2969,2.7778
-0.2938,2.7778
-0.2905,2.7778
-0.287,2.7778
-0.2834,2.7778
-0.2796,2.7778
-0.2756,2.7778
-0.2706,2.7778
-0.2646,2.7778
-0.2579,2.7778
-0.2504,2.7778
-0.2425,2.7778
-0.2355,2.7778
-0.2307,2.7778
-0.228,2.7778
-0.2265,2.7778
-0.2254,2.7778
-0.2244,2.7778
-0.2241,2.7778
-0.2242,2.7778
-0.2233,2.7778
-0.2211,2.7778
-0.2179,2.7778
-0.214,2.7778
-0.2096,2.7778
-0.2051,2.7778
-0.2051,2.7778
-0.1955,2.7778
-0.1895,2.7778
-0.1827,2.7778
-0.1757,2.7778
-0.1693,2.7778
-0.1636,2.7778
-0.1592,2.7778
-0.1562,2.7778
-0.1538,2.7778
-0.1517,2.7778
-0.1499,2.7778
-0.1485,2.7778
-0.1473,2.7778
-0.146,2.7778
-0.1444,2.7778
-0.1425,2.7778
-0.1403,2.7778
-0.138,2.7778
-0.1355,2.7778
-0.1329,2.7778
-0.1299,2.7778
-0.1263,2.7778
-0.122,2.7778
-0.117,2.7778
-0.1113,2.7778
-0.1057,2.7778
-0.1009,2.7778
-0.0974,2.7778
-0.095,2.7778
-0.0937,2.7778
-0.0932,2.7778
-0.0929,2.7778
-0.0923,2.7778
-0.0912,2.7778
-0.0896,2.7778
-0.0876,2.7778
-0.0852,2.7778
-0.0825,2.7778
-0.0801,2.7778
-0.078,2.7778
-0.0763,2.7778
-0.0745,2.7778
-0.0722,2.7778
-0.0694,2.7778
-0.0661,2.7778
-0.0625,2.7778
-0.0589,2.7778
-0.0556,2.7778
-0.0526,2.7778
-0.0501,2.7778
-0.048,2.7778
-0.0468,2.7778
-0.0461,2.7778
-0.0456,2.7778
-0.045,2.7778
-0.0445,2.7778
-0.0438,2.7778
-0.0429,2.7778
-0.0417,2.7778
-0.0405,2.7778
-0.0392,2.7778
-0.0377,2.7778
-0.036,2.7778
-0.0338,2.7778
-0.031,2.7778
-0.0278,2.7778
-0.0246,2.7778
-0.0217,2.7778
-0.0192,2.7778
-0.0172,2.7778
-0.0154,2.7778
-0.0142,2.7778
-0.0134,2.7778
-0.0129,2.7778
-0.0127,2.7778
-0.0127,2.7778
-0.0127,2.7778
-0.0126,2.7778
-0.0121,2.7778
-0.0115,2.7778
-0.0108,2.7778
-0.01,2.7778
-0.0091,2.7778
-0.0081,2.7778
-0.0073,2.7778
-0.0068,2.7778
-0.0064,2.7778
-0.0061,2.7778
-0.0057,2.7778
-0.0062,2.7778
-0.0085,2.7778
-0.0117,2.7778
-0.0143,2.7778
-0.0157,2.7778
-0.0155,2.7778
-0.0143,2.7778
-0.0125,2.7778
-0.0107,2.7778
-0.0092,2.7778
-0.008,2.7778
-0.0071,2.7778
-0.0065,2.7778
-0.0062,2.7778
-0.0062,2.7778
-0.0063,2.7778
-0.0065,2.7778
-0.0067,2.7778
-0.0066,2.7778
-0.0062,2.7778
-0.0054,2.7778
-0.0044,2.7778
-0.0033,2.7778
-0.0022,2.7778
-0.0012,2.7778
-0.0005,2.7778
-0.0001,2.7778
0.0001,2.7778
0.0001,2.7778
-0.0001,2.7778
-0.0002,2.7778
-0.0003,2.7778
-0.0004,2.7778
-0.0004,2.7778
-0.0003,2.7778
-0.0002,2.7778
-0.0001,2.7778
-0.0001,2.7778
-0.0002,2.7778
-0.0003,2.7778
-0.0005,2.7778
-0.0008,2.7778
-0.001,2.7778
-0.0012,2.7778
-0.0011,2.7778
-0.0008,2.7778
-0.0002,2.7778
0.0007,2.7778
0.0016,2.7778
0.0022,2.7778
0.0026,2.7778
0.0027,2.7778
0.0026,2.7778
0.0022,2.7778
0.0018,2.7778
0.0014,2.7778
0.001,2.7778
0.0005,2.7778
0.0002,2.7778
-0.0001,2.7778
-0.0003,2.7778
-0.0007,2.7778
-0.0011,2.7778
-0.0014,2.7778
-0.0017,2.7778
-0.0021,2.7778
-0.0023,2.7778
-0.0024,2.7778
-0.0025,2.7778
-0.0025,2.7778
-0.0023,2.7778
-0.0019,2.7778
-0.0016,2.7778
-0.0014,2.7778
-0.0013,2.7778
-0.0012,2.7778
-0.0012,2.7778
-0.0013,2.7778
-0.0013,2.7778
-0.0012,2.7778
-0.0012,2.7778
-0.0013,2.7778
-0.0014,2.7778
-0.0016,2.7778
-0.0019,2.7778
-0.0022,2.7778
-0.0024,2.7778
-0.0026,2.7778
-0.0026,2.7778
-0.0025,2.7778
-0.0022,2.7778
-0.0017,2.7778
-0.0013,2.7778
-0.001,2.7778
-0.0008,2.7778
-0.0008,2.7778
-0.0009,2.7778
-0.001,2.7778
-0.0011,2.7778
-0.0012,2.7778
-0.0012,2.7778
-0.0012,2.7778
-0.0011,2.7778
-0.0011,2.7778
-0.0012,2.7778
-0.0014,2.7778
-0.0017,2.7778
-0.002,2.7778
-0.0024,2.7778
-0.0028,2.7778
-0.0031,2.7778
-0.0031,2.7778
-0.0029,2.7778
-0.0026,2.7778
-0.0021,2.7778
-0.0015,2.7778
-0.0012,2.7778
-0.0011,2.7778
-0.0011,2.7778
-0.0012,2.7778
-0.0013,2.7778
-0.0013,2.7778
-0.0013,2.7778
-0.0011,2.7778
-0.001,2.7778
-0.0009,2.7778
-0.0007,2.7778
-0.0006,2.7778
-0.0005,2.7778
-0.0004,2.7778
-0.0003,2.7778
-0.0002,2.7778
-0.0001,2.7778
-0.0002,2.7778
-0.0001,2.7778
0.0003,2.7778
0.0007,2.7778
0.0013,2.7778
0.0019,2.7778
0.0022,2.7778
0.0023,2.7778
0.0022,2.7778
0.0019,2.7778
0.0015,2.7778
0.001,2.7778
0.0006,2.7778
0.0002,2.7778
-0.0001,2.7778
-0.0005,2.7778
-0.001,2.7778
-0.0015,2.7778
-0.0022,2.7778
-0.0028,2.7778
-0.0032,2.7778
-0.0035,2.7778
-0.0036,2.7778
-0.0035,2.7778
-0.0032,2.7778
-0.0027,2.7778
-0.0022,2.7778
-0.0017,2.7778
-0.0009,2.7778
0.0001,2.7778
0.0009,2.7778
0.0016,2.7778
0.0022,2.7778
0.0026,2.7778
0.0027,2.7778
0.0027,2.7778
0.0025,2.7778
0.0024,2.7778
0.0021,2.7778
0.0018,2.7778
0.0016,2.7778
0.0013,2.7778
0.001,2.7778
0.0008,2.7778
0.0007,2.7778
0.0008,2.7778
0.0009,2.7778
0.0011,2.7778
0.0014,2.7778
0.0018,2.7778
0.0023,2.7778
0.0027,2.7778
0.0033,2.7778
0.0038,2.7778
0.0042,2.7778
0.0045,2.7778
0.0047,2.7778
0.0048,2.7778
0.0048,2.7778
0.0045,2.7778
0.0041,2.7778
0.0035,2.7778
0.0029,2.7778
0.0021,2.7778
0.0015,2.7778
0.0011,2.7778
0.0009,2.7778
0.0008,2.7778
0.0007,2.7778
0.0007,2.7778
0.0008,2.7778
0.001,2.7778
0.0011,2.7778
0.0012,2.7778
0.0013,2.7778
0.0011,2.7778
0.0008,2.7778
0.0004,2.7778
0.0,2.7778
-0.0006,2.7778
-0.0011,2.7778
-0.0016,2.7778
-0.0019,2.7778
-0.0021,2.7778
-0.0021,2.7778
-0.002,2.7778
-0.002,2.7778
-0.0019,2.7778
-0.0018,2.7778
-0.0017,2.7778
-0.0014,2.7778
-0.0012,2.7778
-0.0007,2.7778
-0.0002,2.7778
0.0004,2.7778
0.001,2.7778
0.0014,2.7778
0.0017,2.7778
0.0018,2.7778
0.0017,2.7778
0.0015,2.7778
0.0012,2.7778
0.0008,2.7778
0.0004,2.7778
0.0,2.7778
-0.0002,2.7778
-0.0005,2.7778
-0.0006,2.7778
-0.0007,2.7778
-0.0005,2.7778
-0.0003,2.7778
-0.0001,2.7778
0.0003,2.7778
0.0009,2.7778
0.0014,2.7778
0.0017,2.7778
0.0019,2.7778
0.002,2.7778
0.0019,2.7778
0.0017,2.7778
0.0015,2.7778
0.0013,2.7778
0.001,2.7778
0.0007,2.7778
0.0007,2.7778
0.0012,2.7778
0.0019,2.7778
0.0026,2.7778
0.0029,2.7778
0.0028,2.7778
0.0024,2.7778
0.002,2.7778
0.0016,2.7778
0.0014,2.7778
0.0014,2.7778
0.0015,2.7778
0.0016,2.7778
0.0019,2.7778
0.002,2.7778
0.0019,2.7778
0.0018,2.7778
0.0016,2.7778
0.0013,2.7778
0.0009,2.7778
0.0004,2.7778
-0.0008,2.7778
-0.0023,2.7778
-0.0037,2.7778
-0.0047,2.7778
-0.0051,2.7778
-0.0053,2.7778
-0.0053,2.7778
-0.0053,2.7778
-0.0052,2.7778
-0.0052,2.7778
-0.0053,2.7778
-0.0052,2.7778
-0.005,2.7778
-0.0046,2.7778
-0.004,2.7778
-0.0032,2.7778
-0.0025,2.7778
-0.0019,2.7778
-0.0016,2.7778
-0.0014,2.7778
-0.0015,2.7778
-0.0017,2.7778
-0.002,2.7778
-0.0023,2.7778
-0.0026,2.7778
-0.0029,2.7778
-0.0032,2.7778
-0.0033,2.7778
-0.0033,2.7778
-0.0034,2.7778
-0.0035,2.7778
-0.0036,2.7778
-0.0036,2.7778
-0.0035,2.7778
-0.0033,2.7778
-0.0028,2.7778
-0.0019,2.7778
-0.0007,2.7778
0.0004,2.7778
0.0014,2.7778
0.0021,2.7778
0.0024,2.7778
